[2026-09-17 12:01:00 TP0 EP0] Decode batch, #running-req: 1, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:17:13 TP0 EP0] Decode batch, #running-req: 17, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:17:14 TP0 EP0] Decode batch, #running-req: 17, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:17:15 TP0 EP0] Decode batch, #running-req: 17, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:17:16 TP0 EP0] Decode batch, #running-req: 17, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:17:17 TP0 EP0] Decode batch, #running-req: 17, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:17:18 TP0 EP0] Decode batch, #running-req: 17, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:17:19 TP0 EP0] Decode batch, #running-req: 17, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:18:00 TP0 EP0] Decode batch, #running-req: 18, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:18:01 TP0 EP0] Decode batch, #running-req: 18, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:18:02 TP0 EP0] Decode batch, #running-req: 18, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:18:03 TP0 EP0] Decode batch, #running-req: 18, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:18:04 TP0 EP0] Decode batch, #running-req: 18, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:18:05 TP0 EP0] Decode batch, #running-req: 18, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:18:06 TP0 EP0] Decode batch, #running-req: 18, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:18:07 TP0 EP0] Decode batch, #running-req: 18, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:18:08 TP0 EP0] Decode batch, #running-req: 18, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:18:09 TP0 EP0] Decode batch, #running-req: 18, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:18:10 TP0 EP0] Decode batch, #running-req: 18, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:18:11 TP0 EP0] Decode batch, #running-req: 18, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:18:12 TP0 EP0] Decode batch, #running-req: 18, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:18:13 TP0 EP0] Decode batch, #running-req: 18, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:18:14 TP0 EP0] Decode batch, #running-req: 18, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:18:15 TP0 EP0] Decode batch, #running-req: 18, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:18:16 TP0 EP0] Decode batch, #running-req: 18, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:18:17 TP0 EP0] Decode batch, #running-req: 18, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:18:18 TP0 EP0] Decode batch, #running-req: 18, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:18:19 TP0 EP0] Decode batch, #running-req: 18, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:19:00 TP0 EP0] Decode batch, #running-req: 19, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:19:01 TP0 EP0] Decode batch, #running-req: 19, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:19:02 TP0 EP0] Decode batch, #running-req: 19, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:19:03 TP0 EP0] Decode batch, #running-req: 19, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:19:04 TP0 EP0] Decode batch, #running-req: 19, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:19:05 TP0 EP0] Decode batch, #running-req: 19, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:19:06 TP0 EP0] Decode batch, #running-req: 19, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:19:07 TP0 EP0] Decode batch, #running-req: 19, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:19:08 TP0 EP0] Decode batch, #running-req: 19, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:19:09 TP0 EP0] Decode batch, #running-req: 19, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:19:10 TP0 EP0] Decode batch, #running-req: 19, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:19:11 TP0 EP0] Decode batch, #running-req: 19, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:19:12 TP0 EP0] Decode batch, #running-req: 19, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:19:13 TP0 EP0] Decode batch, #running-req: 19, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:19:14 TP0 EP0] Decode batch, #running-req: 19, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:19:15 TP0 EP0] Decode batch, #running-req: 19, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:19:16 TP0 EP0] Decode batch, #running-req: 19, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:19:17 TP0 EP0] Decode batch, #running-req: 19, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:19:18 TP0 EP0] Decode batch, #running-req: 19, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:19:19 TP0 EP0] Decode batch, #running-req: 19, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:20:00 TP0 EP0] Decode batch, #running-req: 20, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:20:01 TP0 EP0] Decode batch, #running-req: 20, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:20:02 TP0 EP0] Decode batch, #running-req: 20, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:20:03 TP0 EP0] Decode batch, #running-req: 20, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:20:04 TP0 EP0] Decode batch, #running-req: 20, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:20:05 TP0 EP0] Decode batch, #running-req: 20, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:20:06 TP0 EP0] Decode batch, #running-req: 20, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:20:07 TP0 EP0] Decode batch, #running-req: 20, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:20:08 TP0 EP0] Decode batch, #running-req: 20, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:20:09 TP0 EP0] Decode batch, #running-req: 20, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:20:10 TP0 EP0] Decode batch, #running-req: 20, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:20:11 TP0 EP0] Decode batch, #running-req: 20, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:20:12 TP0 EP0] Decode batch, #running-req: 20, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:20:13 TP0 EP0] Decode batch, #running-req: 20, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:20:14 TP0 EP0] Decode batch, #running-req: 20, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:20:15 TP0 EP0] Decode batch, #running-req: 20, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:20:16 TP0 EP0] Decode batch, #running-req: 20, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:20:17 TP0 EP0] Decode batch, #running-req: 20, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:20:18 TP0 EP0] Decode batch, #running-req: 20, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:20:19 TP0 EP0] Decode batch, #running-req: 20, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:21:00 TP0 EP0] Decode batch, #running-req: 21, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:21:01 TP0 EP0] Decode batch, #running-req: 21, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:21:02 TP0 EP0] Decode batch, #running-req: 21, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:21:03 TP0 EP0] Decode batch, #running-req: 21, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:21:04 TP0 EP0] Decode batch, #running-req: 21, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:21:05 TP0 EP0] Decode batch, #running-req: 21, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:21:06 TP0 EP0] Decode batch, #running-req: 21, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:21:07 TP0 EP0] Decode batch, #running-req: 21, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:21:08 TP0 EP0] Decode batch, #running-req: 21, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:21:09 TP0 EP0] Decode batch, #running-req: 21, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:21:10 TP0 EP0] Decode batch, #running-req: 21, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:21:11 TP0 EP0] Decode batch, #running-req: 21, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:21:12 TP0 EP0] Decode batch, #running-req: 21, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:21:13 TP0 EP0] Decode batch, #running-req: 21, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:21:14 TP0 EP0] Decode batch, #running-req: 21, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:21:15 TP0 EP0] Decode batch, #running-req: 21, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:21:16 TP0 EP0] Decode batch, #running-req: 21, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:21:17 TP0 EP0] Decode batch, #running-req: 21, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:21:18 TP0 EP0] Decode batch, #running-req: 21, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:21:19 TP0 EP0] Decode batch, #running-req: 21, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:22:00 TP0 EP0] Decode batch, #running-req: 22, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:22:01 TP0 EP0] Decode batch, #running-req: 22, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:22:02 TP0 EP0] Decode batch, #running-req: 22, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:22:03 TP0 EP0] Decode batch, #running-req: 22, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:22:04 TP0 EP0] Decode batch, #running-req: 22, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:22:05 TP0 EP0] Decode batch, #running-req: 22, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:22:06 TP0 EP0] Decode batch, #running-req: 22, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:22:07 TP0 EP0] Decode batch, #running-req: 22, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:22:08 TP0 EP0] Decode batch, #running-req: 22, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:22:09 TP0 EP0] Decode batch, #running-req: 22, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:22:10 TP0 EP0] Decode batch, #running-req: 22, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:22:11 TP0 EP0] Decode batch, #running-req: 22, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:22:12 TP0 EP0] Decode batch, #running-req: 22, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:22:13 TP0 EP0] Decode batch, #running-req: 22, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:22:14 TP0 EP0] Decode batch, #running-req: 22, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:22:15 TP0 EP0] Decode batch, #running-req: 22, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:22:16 TP0 EP0] Decode batch, #running-req: 22, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:22:17 TP0 EP0] Decode batch, #running-req: 22, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:22:18 TP0 EP0] Decode batch, #running-req: 22, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:22:19 TP0 EP0] Decode batch, #running-req: 22, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:23:00 TP0 EP0] Decode batch, #running-req: 23, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:23:01 TP0 EP0] Decode batch, #running-req: 23, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:23:02 TP0 EP0] Decode batch, #running-req: 23, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:23:03 TP0 EP0] Decode batch, #running-req: 23, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
